6.10293030738831,39777.9311834764
8.66304874420166,39061.6568802299
11.2043800354004,39350.4143409012
13.7200798988342,39751.8767989642
16.1061329841614,41911.1330544056
18.5478281974792,40956.1563607165
21.081200838089,39473.85188026
23.6313965320587,39213.4651934667
26.2250940799713,38555.7337247582
29.0149390697479,35845.1002256864
31.680079460144,37522.1502408973
34.1943316459656,39774.0308437865
36.7936153411865,38472.8786781405
39.4630062580109,37462.4420240614
42.2174010276794,36306.2700988984
44.8992109298706,37288.9501929879
47.486349105835,38653.7240449472
50.0845937728882,38488.2288145641
52.6809992790222,38515.5242401105
55.1639873981476,40274.8361492788
57.7076263427734,39314.5184723602
60.3836562633514,37369.4857942988
63.1669149398804,35929.7445369587
65.7740392684937,38357.3875738571
68.2969920635223,39636.8716773215
71.2784779071808,33540.8788016938
73.8173654079437,39388.099420603
76.5704770088196,36323.2171758779
79.3613185882568,35832.1376626649
82.0066590309143,37803.0162168954
84.5192143917084,39800.9111793263
87.0745191574097,39135.0529861781
89.6595783233643,38684.5798152885
92.571058511734,34347.392387404
95.3662819862366,35776.1388061342
97.7037377357483,42782.7018633098
100.237704277039,39464.5851249809
103.319507360458,32449.0762818313
106.406885623932,32390.468841608
109.457087039948,32785.2634903066
112.557777166367,32251.4278719184
115.649005651474,32350.132329755
118.764881134033,32094.1998261652
121.918283700943,31712.2832262649
125.014573812485,32297.2225631725
128.208163976669,31313.2009171102
131.297758102417,32367.2304695401
134.39920258522,32243.5411696884
137.508888483047,32158.1138340788
140.565556526184,32715.8820663114
143.60962677002,32851.3037200113
146.648660898209,32905.7233058331
149.737924337387,32370.74020667
152.851675510407,32116.2041459366
156.026298761368,31500.4442712738
159.159493923187,31916.8013495096
162.313788175583,31703.3255466519
165.516233682632,31226.6129137329
168.707608699799,31334.9405583252
171.807606697083,32258.7477821795
174.955410480499,31768.7006301018
178.110227108002,31698.0688327258
181.218614339829,32171.5273165483
184.334756612778,32091.4716630042
187.368527650833,32962.8387041813
190.432614564896,32636.6680081435
193.532413482666,32260.693040833
196.624909639359,32336.8886427263
199.698434114456,32536.4573515506
204.081142902374,22817.1998753359
208.555539131165,22349.629440801
213.030860185623,22345.0286926879
217.501948356628,22366.1691896728
221.967979431152,22391.5112747555
226.442718982697,22347.914654843
230.914709568024,22361.6713119485
235.425462007523,22169.5057768942
239.93031001091,22198.548074606
244.392708539963,22409.7257785867
248.862684726715,22371.8776117634
253.319425582886,22438.1780450049
257.776518821716,22436.3872353163
262.254095315933,22333.7539201044
266.73303937912,22326.9488778673
271.205582380295,22358.9057532214
275.667147397995,22413.9854842288
280.172286510468,22197.1124782285
284.639401674271,22386.0867478581
289.131940841675,22259.3999079969
293.620923995972,22277.0024678729
298.086870193481,22391.9906334162
303.77339887619,17585.5845219164
310.25385594368,15431.1267195133
316.768445014954,15350.2786565344
323.253526210785,15420.1508234385
329.741659879684,15412.9288858436
336.267244815826,15324.4395183754
342.729879140854,15473.7031964089
349.242558002472,15354.8001359208
355.717166185379,15445.1138519557
362.194819927216,15437.8469261072
368.67301440239,15436.5497976851
375.166014194489,15401.3318579383
381.648705720901,15425.8311277845
388.117270469665,15459.4984416119
394.621702194214,15374.3023050545
401.465142250061,14612.7110920346
410.118145227432,11556.7659491925
418.766492366791,11563.0306144197
427.457563400269,11506.1839061332
436.121895551682,11541.6978142423
444.812088251114,11507.3516057052
453.474130868912,11544.7482084092
462.135294914246,11545.8964153801
470.843567609787,11483.42535333
479.519719839096,11525.9578100827
488.153245925903,11582.8674908575
496.791981458664,11575.8733010104
506.916960954666,9876.64181970973
538.987551689148,3325.89375151806
550.82052564621,8451.01843308764
562.701936244965,8416.56158934421
574.5901927948,8411.71565584386
586.637373447418,8300.74642525288
598.621190547943,8344.63511082003
608.909976005554,9719.3769241824
618.778294801712,10133.493911236
628.705003023148,10073.9103384166
638.557776927948,10149.5021720272
648.391554355621,10169.1064813269
658.183134794235,10212.9332335392
667.854779243469,10339.5866782332
677.593753576279,10268.09889328
687.260952472687,10344.3312684644
696.929547309875,10342.825512831
705.607877969742,11523.0480797164
713.144335508347,13268.9614949296
720.658038854599,13309.1260605913
728.208097219467,13245.0302684163
735.717432975769,13316.8733384087
743.192207813263,13378.4471804303
750.670789718628,13371.6375032646
758.220386743546,13245.8639124341
765.698760986328,13372.0126525651
773.216778278351,13301.4835470449
780.746409654617,13280.9946813693
788.283735275269,13267.4278235755
795.769749403,13358.3460903617
803.146281480789,13556.6407695632
808.582965135574,18393.8379057243
814.028887748718,18362.5938781956
819.444213628769,18466.3963682744
824.907173156738,18305.3431143293
830.387958288193,18245.7769895145
835.836918354034,18352.3746203393
841.335719823837,18186.0255682884
846.743179559708,18493.2098155231
852.153200864792,18484.430618117
857.611786842346,18320.0139945328
863.109851837158,18188.4577058593
868.525264978409,18466.0679116373
873.930901765823,18499.4855451598
879.336004495621,18501.2138722051
884.74764752388,18478.8749868269
890.141904592514,18538.4380619499
895.54021525383,18524.5173915784
900.932885169983,18543.9393854319
905.156767129898,23675.2768660766
908.673903465271,28432.9271190266
912.183331727982,28495.1655144081
915.690114974976,28516.536420674
919.214743852615,28372.1767451733
922.72113108635,28519.8618552872
926.242872238159,28395.54908672
929.766636371613,28379.1183529829
933.290024280548,28382.1448511828
936.815303564072,28367.0514269405
940.342153549194,28354.279773047
943.859934806824,28427.3848518504
947.376543998718,28436.9830534239
950.890516996384,28458.193370875
954.419429779053,28337.7263534793
957.932168006897,28468.2084946262
961.451690912247,28413.4173688102
964.968519687653,28435.0879552708
968.505835533142,28270.411624835
972.025561332703,28411.7486597353
975.573212862015,28188.1273949183
979.128557682037,28127.1593440315
982.698733091354,28010.3033581813
986.20815372467,28495.1751939012
989.720740318298,28469.439382748
993.255704879761,28289.2102425958
996.765582323074,28491.4335919544
1000.27504277229,28494.8480306793
1003.59994006157,30076.567785225
1006.43269133568,35302.0382209029
1009.27440142632,35190.7099232119
