21.8110854625702,4584.83035941623
44.2004289627075,4466.42624467557
66.0904250144958,4568.3061042523
87.6506168842316,4638.18728980868
108.765719890595,4735.9584577472
128.340455532074,5108.64729109617
147.903193473816,5111.77959447976
167.498718500137,5103.22408524799
188.067029714584,4861.86984579461
207.470021009445,5153.86312041704
225.106981277466,5669.92714766314
242.909821748733,5617.0972690873
260.832707643509,5579.48369545334
279.222613573074,5437.78919302302
296.988961696625,5628.6356603031
313.540088176727,6041.91015679667
329.615702152252,6220.62602370008
346.255294322968,6009.79152478209
361.899107456207,6392.33341360001
377.653614759445,6347.41743454409
393.357402324676,6367.92107289478
408.136749744415,6766.22851978975
421.791211843491,7323.64806551232
435.455655813217,7318.29390444782
448.885855436325,7445.92817667688
462.31103682518,7448.71459315511
475.950857400894,7331.51036555681
489.601780414581,7325.54792663945
502.99490737915,7466.552394327
514.64749121666,8581.83540451104
526.394190788269,8513.09308733562
538.120623826981,8527.79439623821
549.77134680748,8583.20698372746
561.507789611816,8520.51425153834
573.365767240524,8433.18666804595
584.972006797791,8616.09956613255
596.754816532135,8486.97389457235
607.25806760788,9520.91953522034
616.916065216064,10354.2064420368
626.720533370972,10199.4978339432
636.374851703644,10358.1289477781
646.023685455322,10364.0170014886
655.598002195358,10444.6831501073
665.271228075028,10337.8787125921
674.86296248436,10425.7118096185
684.439398765564,10442.3576457402
694.010026216507,10448.6862327262
703.097674369812,11004.0334704059
710.553709983826,13412.041880782
718.03681397438,13363.5492059189
725.571407556534,13272.2159494399
733.057017803192,13359.0604540942
740.57649564743,13298.89062506
748.10216665268,13287.9497517466
755.599076509476,13338.9301471396
763.112754106522,13309.1742049709
770.626343250275,13309.3359557446
778.209342956543,13187.4974355572
785.71123957634,13330.0695992771
793.186296224594,13377.9218984377
800.685015439987,13335.7323617756
806.224772214889,18051.5142719716
811.616454601288,18547.2883322531
817.016957521439,18516.9926345325
822.422956943512,18498.1784981009
827.821441411972,18523.9095247244
833.217798233032,18531.2237545824
838.584319591522,18634.2435965091
843.967809915543,18575.463529185
849.355368375778,18561.47325463
854.792336463928,18392.7957737699
860.162733078003,18620.7995415549
865.523040533066,18655.8429699302
870.886953353882,18643.2908419494
876.246777534485,18657.5110033081
881.594201564789,18700.813047424
886.960215330124,18636.0145848013
892.343129873276,18577.4817289271
897.793778896332,18346.6300308891
902.615659236908,20739.0610494619
906.20005273819,27899.0751934003
909.796845197678,27802.9824856557
913.396590948105,27780.173944006
916.966696977615,28010.8046819398
920.548439741135,27919.7765993981
924.149929046631,27766.653091077
927.741294384003,27844.984913414
931.319105625153,27950.4626285951
934.913630962372,27820.4668578052
938.495044946671,27922.3768914808
942.100541114807,27735.8702298703
945.703190803528,27757.7628414688
949.265471458435,28072.3322173929
952.856803894043,27845.1974996905
956.439290523529,27914.0628629181
960.058964967728,27627.2142983986
963.651150941849,27838.6402453711
967.228578329086,27953.5138899034
970.81982421875,27845.9425015661
974.402718782425,27910.8586199207
977.972996234894,28009.3924165358
981.582295417786,27706.6397908399
985.165488004684,27908.5798756328
988.740841388702,27969.6679799588
992.294280290604,28142.1608862112
995.873626232147,27938.4838376195
999.463536024094,27856.2139095906
1002.72602987289,30651.8624662773
1005.60722064972,34708.4461855336
1008.49001526833,34689.1415721379
